name;title;category;address;city;state;phone;website;google_maps_url;rating;reviews_count;instagram
Alfa;Academia;Academia;Av. João Rodrigues, 42 - Piso L2 / 2070 A - Industrial, Aracaju - SE, 49065-450, Brasil;Aparecida de Goiânia;GO;+557932461287;https://www.redealphafitness.com.br/unidades/aracaju-parque-shopping/index.html;https://www.google.com/maps/search/?api=1&query=Alfa&query_place_id=ChIJ11tZpY-zGgcRd1jJGgbK-Pw;4.4;390;
Academia Fisico 10;Sala de fitness;Sala de fitness;R. Walfrido Rocha, 169 - Jatiúca, Maceió - AL, 57036-800, Brasil;Aparecida de Goiânia;GO;+558232352626;;https://www.google.com/maps/search/?api=1&query=Academia%20Fisico%2010&query_place_id=ChIJo9wuorlFAQcR-JrQRkjavws;4.6;54;
BlackBulls Box;Sala de fitness;Sala de fitness;Av. Apolônio Sáles, 1318 - Centro, Paulo Afonso - BA, 48601-208, Brasil;Aparecida de Goiânia;GO;+5575999696923;https://www.instagram.com/blackbulls.box/;https://www.google.com/maps/search/?api=1&query=BlackBulls%20Box&query_place_id=ChIJ3XP-G00xCQcRiAlg0LuZ2m8;5;21;https://www.instagram.com/blackbulls.box/
DN Maromba Fitness;Sala de fitness;Sala de fitness;Av. Santa Teresinha, 780 - Brasília, Garanhuns - PE, 55294-284, Brasil;Aparecida de Goiânia;GO;+5587999916093;;https://www.google.com/maps/search/?api=1&query=DN%20Maromba%20Fitness&query_place_id=ChIJT7G6kYoNBwcRV3Ql5xfcRxM;4.9;27;
ACADEMIA EXTREME FIT - PRAIA;Academia;Academia;Rod. José de Campos, 358 - Moisés Gomes, Barra dos Coqueiros - SE, 49140-000, Brasil;Aparecida de Goiânia;GO;+5579999428149;;https://www.google.com/maps/search/?api=1&query=ACADEMIA%20EXTREME%20FIT%20-%20PRAIA&query_place_id=ChIJGcRrEpG0GgcRWOSlrY-pH5M;4.7;81;
Academia Paulo Bedeu;Academia;Academia;R. Jordão de Oliveira, 1055 - Atalaia, Aracaju - SE, 49037-330, Brasil;Aparecida de Goiânia;GO;+557930853994;http://www.paulobedeu.com.br/;https://www.google.com/maps/search/?api=1&query=Academia%20Paulo%20Bedeu&query_place_id=ChIJmbSYgSaxGgcRNnu8JJv1eaM;4.4;121;
Churrascaria do Bigode;Churrascaria;Churrascaria;Av. Eng. Paulo Brandão Nogueira, N° 61 - Jatiúca, Maceió - AL, 57036-550, Brasil;Aparecida de Goiânia;GO;+558232317553;https://linktr.ee/Churrascariadobigode;https://www.google.com/maps/search/?api=1&query=Churrascaria%20do%20Bigode&query_place_id=ChIJ____97ZFAQcRzy4Hf06j2E4;4.5;1972;
Tasty Hot Dog;Cachorro-quente;Cachorro-quente;Av. São Paulo, 475-485 - Jardim São Paulo, Recife - PE, 50781-600, Brasil;Aparecida de Goiânia;GO;+5581987402839;;https://www.google.com/maps/search/?api=1&query=Tasty%20Hot%20Dog&query_place_id=ChIJpzLWyqQeqwcRUEIXmbkDJFI;4.2;13;
Jota Lanches;Lanchonete;Lanchonete;R. Dr. Devaldo Borges - Jardim São Paulo, Recife - PE, 50910-200, Brasil;Aparecida de Goiânia;GO;+5581986266282;;https://www.google.com/maps/search/?api=1&query=Jota%20Lanches&query_place_id=ChIJQzihOaUeqwcRGihWl-M9MLM;4.2;216;
Armazém Guimarães;Restaurante italiano;Restaurante italiano;Av. Dr. Antônio Gomes de Barros, 188 - Jatiúca, Maceió - AL, 57036-000, Brasil;Aparecida de Goiânia;GO;+558233254545;https://armazemguimaraes.com.br/;https://www.google.com/maps/search/?api=1&query=Armaz%C3%A9m%20Guimar%C3%A3es&query_place_id=ChIJKw2VibxFAQcRVuumm3kilv4;4.6;4499;
General Bacon;Hamburgueria;Hamburgueria;Porto de Vacas, Barra de São Miguel - AL, 57180-000, Brasil;Aparecida de Goiânia;GO;+5533278844;;https://www.google.com/maps/search/?api=1&query=General%20Bacon&query_place_id=ChIJZcPlftz_AwcRMdaJIaEPAMI;4.1;264;
Explosão Burguer - Jardim São Paulo;Hamburgueria;Hamburgueria;Praça do, 275 - Jardim São Paulo, Recife - PE, 50781-690, Brasil;Aparecida de Goiânia;GO;+5581986385694;http://linktr.ee/explosao_burguer;https://www.google.com/maps/search/?api=1&query=Explos%C3%A3o%20Burguer%20-%20Jardim%20S%C3%A3o%20Paulo&query_place_id=ChIJNSMZ21gfqwcRdoEXiOUol-s;3.4;14;
Restaurante Wadamon;Restaurante japonês;Restaurante japonês;R. Barão de Casa Forte, 57 - Casa Forte, Recife - PE, 52061-460, Brasil;Aparecida de Goiânia;GO;+5581979168277;https://instagram.com/restaurantewadamon;https://www.google.com/maps/search/?api=1&query=Restaurante%20Wadamon&query_place_id=ChIJ2Xh22AgZqwcRqyzwAHjwP4A;4.8;195;https://instagram.com/restaurantewadamon
Restaurante Dom Vergilio;Restaurante por quilo;Restaurante por quilo;103 Norte, Av. Juscelino Kubitscheck, Conj. 1, Lote 21 - Plano Diretor Norte, Palmas - TO, 77001-014, Brasil;Aparecida de Goiânia;GO;+556332121400;https://domvergilio.com.br/;https://www.google.com/maps/search/?api=1&query=Restaurante%20Dom%20Vergilio&query_place_id=ChIJx1vp3nbLJJMRQI3tSdj-F5Y;4.6;4693;
AllBlack - Burger & Beer;Hamburgueria;Hamburgueria;Q. 104 Sul Rua SE 3, LO-03, nº 71 - B - Centro, Palmas - TO, 77020-028, Brasil;Aparecida de Goiânia;GO;+5563992540128;https://www.instagram.com/allblack.burger?igsh=YzljYTk1ODg3Zg==;https://www.google.com/maps/search/?api=1&query=AllBlack%20-%20Burger%20%26%20Beer&query_place_id=ChIJda50JlXLJJMR2M_IOzvcZFY;4.9;1945;https://www.instagram.com/allblack.burger?igsh=yzljytk1odg3zg==
Vorlino - Restaurante & Pizzaria;Restaurante;Restaurante;Av. JK, 105 Norte Av. Juscelino Kubitscheck, 151 - Plano Diretor Norte - centro, Palmas - TO, 77001-058, Brasil;Aparecida de Goiânia;GO;+556335714020;https://www.instagram.com/vorlino?igsh=YzljYTk1ODg3Zg==;https://www.google.com/maps/search/?api=1&query=Vorlino%20-%20Restaurante%20%26%20Pizzaria&query_place_id=ChIJxWC0u27LJJMRbHjmDAIOyFc;4.5;1056;https://www.instagram.com/vorlino?igsh=yzljytk1odg3zg==
Adega Santiago Asador;Restaurante espanhol;Restaurante espanhol;Rua Haddock Lobo, 1626 - Cerqueira César, São Paulo - SP, 01414-002, Brasil;Aparecida de Goiânia;GO;+551131988258;http://www.adegasantiago.com.br/;https://www.google.com/maps/search/?api=1&query=Adega%20Santiago%20Asador&query_place_id=ChIJlcNqOyhZzpQR32IFKk6-EKk;4.7;320;
Churrascaria Frango na Brasa;Restaurante de frango;Restaurante de frango;Quadra 604 Sul, Avenida LO-15 - Plano Diretor Sul, Palmas - TO, 77022-018, Brasil;Aparecida de Goiânia;GO;+556332144929;;https://www.google.com/maps/search/?api=1&query=Churrascaria%20Frango%20na%20Brasa&query_place_id=ChIJR5Lyl5s0O5MRUNkIX36-UHA;3.9;1186;
Tapiocas da Tia Dê;Lanchonete;Lanchonete;Quadra 103 Norte, Av. Juscelino Kubitscheck - Plano Diretor Norte, Palmas - TO, 77001-014, Brasil;Aparecida de Goiânia;GO;+5563992400770;https://tapiocasdatiade.com.br/;https://www.google.com/maps/search/?api=1&query=Tapiocas%20da%20Tia%20D%C3%AA&query_place_id=ChIJT3jl-j_LJJMR8lq6hHdlW6M;4.3;431;
Coco Bambu;Restaurante de frutos do mar;Restaurante de frutos do mar;R. Azevedo Soares, 2150 - Jardim Analia Franco, São Paulo - SP, 03322-002, Brasil;Aparecida de Goiânia;GO;+551143046221;http://cocobambu.com/;https://www.google.com/maps/search/?api=1&query=Coco%20Bambu&query_place_id=ChIJ51vwtYlezpQRfNL4xHbWdAU;4.7;36723;
A Casa do Porco Bar;Restaurante;Restaurante;R. Araújo, 124 - República, São Paulo - SP, 01220-020, Brasil;Aparecida de Goiânia;GO;+551132582578;https://reservation-widget.tagme.com.br/smartlink/616efc96ffe80e0011e599d8;https://www.google.com/maps/search/?api=1&query=A%20Casa%20do%20Porco%20Bar&query_place_id=ChIJK76a5E5YzpQRCoY7nm1M3-k;4.4;14880;
Restaurante do Amadeu;Restaurante;Restaurante;Av. Sebastião Sáles Monteiro, 324, Lajeado - TO, 77645-000, Brasil;Aparecida de Goiânia;GO;+5563984737555;;https://www.google.com/maps/search/?api=1&query=Restaurante%20do%20Amadeu&query_place_id=ChIJpRTxj1jyJJMRZgrMHmzhVLE;4.2;68;
Oásis Pizzaria;Pizzaria;Pizzaria;Q. 103 Sul Rua SO 5, 03 - Lote 19 - Centro, Palmas - TO, 77015-016, Brasil;Aparecida de Goiânia;GO;+5563984544913;https://www.facebook.com/pizzariaoasispalmas/;https://www.google.com/maps/search/?api=1&query=O%C3%A1sis%20Pizzaria&query_place_id=ChIJxbPpnD_LJJMRKGiiBn2j1ic;4.3;1863;
Restaurante Da Bete;Restaurante;Restaurante;Rua São Paulo - Vale do Brejo, Riacho Frio - PI, 64975-000, Brasil;Aparecida de Goiânia;GO;+5589981024657;http://wa.me/5589981024657;https://www.google.com/maps/search/?api=1&query=Restaurante%20Da%20Bete&query_place_id=ChIJFyFC2c-DYgcRbpUinMnx8ss;4.7;7;
Restaurante Capim Santo São Paulo;Restaurante brasileiro;Restaurante brasileiro;Av. Brig. Faria Lima, 2705 - Jardim Paulistano, São Paulo - SP, 01451-000, Brasil;Aparecida de Goiânia;GO;+551130322277;https://www.restaurantecapimsanto.com.br/;https://www.google.com/maps/search/?api=1&query=Restaurante%20Capim%20Santo%20S%C3%A3o%20Paulo&query_place_id=ChIJe3cY4M1ZzpQRAsQpeMVzkXk;4.5;4405;
Bar da Dona Onça;Bar e Grill;Bar e Grill;Av. Ipiranga, 200 - 27 e 29 - Centro Histórico de São Paulo, São Paulo - SP, 01046-925, Brasil;Aparecida de Goiânia;GO;+551132572016;http://www.bardadonaonca.com.br/;https://www.google.com/maps/search/?api=1&query=Bar%20da%20Dona%20On%C3%A7a&query_place_id=ChIJEyOtjU5YzpQRJi-Cf-QbjYU;4.4;8958;
Parrillada Fuego Celeste - Unidade Moema;Restaurante uruguaio;Restaurante uruguaio;Av. Jacutinga, 365 - Indianópolis, São Paulo - SP, 04515-030, Brasil;Aparecida de Goiânia;GO;+551150517575;https://www.instagram.com/fuegocelesteoficial/?hl=pt-br;https://www.google.com/maps/search/?api=1&query=Parrillada%20Fuego%20Celeste%20-%20Unidade%20Moema&query_place_id=ChIJrUD15R5bzpQR8_hwSxB5aCM;4.8;2314;https://www.instagram.com/fuegocelesteoficial/?hl=pt-br
A Figueira Rubaiyat;Restaurante especializado em carnes;Restaurante especializado em carnes;Rua Haddock Lobo, 1738 - Jardins, São Paulo - SP, 01414-002, Brasil;Aparecida de Goiânia;GO;+551130871399;http://www.gruporubaiyat.com/;https://www.google.com/maps/search/?api=1&query=A%20Figueira%20Rubaiyat&query_place_id=ChIJ23tjlzNYzpQRtXWnJsu2Fcw;4.6;10527;
Osteria Zucco: Massas Frescas, Risotos, Carnes, Peixes, Sobremesas Moema SP;Restaurante italiano;Restaurante italiano;R. Graúna, 65 B - Moema, São Paulo - SP, 04514-000, Brasil;Aparecida de Goiânia;GO;+551138970666;https://osteria.zucco.com.br/;https://www.google.com/maps/search/?api=1&query=Osteria%20Zucco%3A%20Massas%20Frescas%2C%20Risotos%2C%20Carnes%2C%20Peixes%2C%20Sobremesas%20Moema%20SP&query_place_id=ChIJZ0puj7FXzpQRgdGobR7mWWA;4.9;1562;
Djapa;Restaurante japonês;Restaurante japonês;R. Gaivota, 168 - Moema, São Paulo - SP, 04522-030, Brasil;Aparecida de Goiânia;GO;+551126912003;https://www.djapa.com.br/;https://www.google.com/maps/search/?api=1&query=Djapa&query_place_id=ChIJmaIvAgNazpQR0z0yYoVBpaY;4.6;11203;
Restaurante Banzeiro São Paulo;Restaurante brasileiro;Restaurante brasileiro;Rua Tabapuã, 830 - Itaim Bibi, São Paulo - SP, 04533-003, Brasil;Aparecida de Goiânia;GO;+551125014777;https://grupobanzeiro.com.br/banzeiro-sao-paulo/;https://www.google.com/maps/search/?api=1&query=Restaurante%20Banzeiro%20S%C3%A3o%20Paulo&query_place_id=ChIJSReWN-BXzpQRnczEqxxpsFY;4.7;2166;
Cabana do Lago Restaurante;Restaurante familiar;Restaurante familiar;Q. 103 Sul Rua SO 11, 09 - Lote 03/05 - Centro, Palmas - TO, 77015-032, Brasil;Aparecida de Goiânia;GO;+556332154989;https://cabanadolago.com.br/;https://www.google.com/maps/search/?api=1&query=Cabana%20do%20Lago%20Restaurante&query_place_id=ChIJV7WH_UzLJJMRIHEbB_d9bII;4.5;2584;
Churrascaria Portal do Sul;Restaurante de carne;Restaurante de carne;102 Norte, Av. Joaquim Teotônio Segurado, Conj. 1, Lote 4 - Plano Diretor Norte, Palmas - TO, 77006-002, Brasil;Aparecida de Goiânia;GO;+556332258744;https://www.instagram.com/churrascariaportaldosul?igsh=YzljYTk1ODg3Zg==;https://www.google.com/maps/search/?api=1&query=Churrascaria%20Portal%20do%20Sul&query_place_id=ChIJVe8Btm7LJJMRTmnaeQFoowA;4.6;2894;https://www.instagram.com/churrascariaportaldosul?igsh=yzljytk1odg3zg==
Pede Picanha Boutique de Carnes;Açougue;Açougue;Arso 22 - Av. LO 5, 30 - QUADRA 205 SUL - Plano Diretor Sul, Palmas - TO, 77015-260, Brasil;Aparecida de Goiânia;GO;+5563992099644;https://www.instagram.com/pedepicanha/;https://www.google.com/maps/search/?api=1&query=Pede%20Picanha%20Boutique%20de%20Carnes&query_place_id=ChIJS6bWft7LJJMRSbnx5V7iKgo;4.8;127;https://www.instagram.com/pedepicanha/
Mr.Bull;Restaurante;Restaurante;206 Sul LO 05, nº 24 - Plano Diretor Sul, Palmas - TO, 77020-504, Brasil;Aparecida de Goiânia;GO;+5563999517001;http://www.mrbull.com.br/;https://www.google.com/maps/search/?api=1&query=Mr.Bull&query_place_id=ChIJP574hLLLJJMRP8uLCyHiMd8;4.6;912;
Império do Camarão | Palmas;Restaurante;Restaurante;Av Jus Kubitschek, 48 - Arse, Palmas - TO, 77020-124, Brasil;Aparecida de Goiânia;GO;+556330285108;https://www.instagram.com/imperiodocamaraopalmas?igsh=YzljYTk1ODg3Zg==;https://www.google.com/maps/search/?api=1&query=Imp%C3%A9rio%20do%20Camar%C3%A3o%20%7C%20Palmas&query_place_id=ChIJHyy0hEDNJJMRFuMDOEj5O0Q;4.4;615;https://www.instagram.com/imperiodocamaraopalmas?igsh=yzljytk1odg3zg==
Fervedouro do Alecrim e Restaurante;Restaurante;Restaurante;Fazenda Barra do Alecrim, 00 - Zona Rural, São Félix do Tocantins - TO, 77605-000, Brasil;Aparecida de Goiânia;GO;+5563991109015;;https://www.google.com/maps/search/?api=1&query=Fervedouro%20do%20Alecrim%20e%20Restaurante&query_place_id=ChIJv_WCB7jHMZMRB2Qn_P4JGdA;4.8;265;
Churrascaria Sabor Nordestino;Restaurante;Restaurante;BR-324 - Santa Luzia, São Raimundo Nonato - PI, 64770-000, Brasil;Aparecida de Goiânia;GO;+5589981366348;;https://www.google.com/maps/search/?api=1&query=Churrascaria%20Sabor%20Nordestino&query_place_id=ChIJb1vDrK4FegcRYXsykDkbcns;4.4;104;
Restaurante da Raimunda;Restaurante;Restaurante;R. Antônio Castro Marquês, 279 - Gaviao, São Raimundo Nonato - PI, 64770-000, Brasil;Aparecida de Goiânia;GO;+5589981277603;https://api.whatsapp.com/send?phone=5589981415244&text=Ol%C3%A1+Samara%21;https://www.google.com/maps/search/?api=1&query=Restaurante%20da%20Raimunda&query_place_id=ChIJEzJj03kFegcR_PEtfrbku0E;4.4;56;
Pasta Way | Palmas;Restaurante;Restaurante;Quadra 204 sul alameda 15 curió lote 07 arse 21 - Plano Diretor Sul, Palmas - TO, 77020-472, Brasil;Aparecida de Goiânia;GO;+5563991032992;https://pastaway.com.br/unidade/unidade-palmas-em-breve/;https://www.google.com/maps/search/?api=1&query=Pasta%20Way%20%7C%20Palmas&query_place_id=ChIJPUbbfdbLJJMRfbuyCTCshaI;4.4;37;
Chambas Gourmet;Restaurante;Restaurante;507 Sul Alameda 02 Qi 05, Lt 12 - Plano Diretor Sul, Palmas - TO, 77016-146, Brasil;Aparecida de Goiânia;GO;+5563999195235;http://www.instagram.com/chambasgourmet;https://www.google.com/maps/search/?api=1&query=Chambas%20Gourmet&query_place_id=ChIJLxlvTZM1O5MRMPD06oces74;4.6;27;http://www.instagram.com/chambasgourmet
Cafeteria Pedra Negra 1;Cafeteria;Cafeteria;Avenida São Paulo, Q 257, setor central - Gurupi TO 1710 - St. Central, Gurupi - TO, 77403-040, Brasil;Aparecida de Goiânia;GO;+5563992542447;https://linktr.ee/pedranegracafeteria;https://www.google.com/maps/search/?api=1&query=Cafeteria%20Pedra%20Negra%201&query_place_id=ChIJ2yXyOqKVPpMR3umISqRLgFw;4.8;90;
Espetaria do Gaúcho;Churrascaria;Churrascaria;NS 03 - Q. 105 Norte Alameda das Aroeiras, Lote 29 - Centro, Palmas - TO, 77001-072, Brasil;Aparecida de Goiânia;GO;+556332154785;;https://www.google.com/maps/search/?api=1&query=Espetaria%20do%20Ga%C3%BAcho&query_place_id=ChIJW93rxxPLJJMRCku13HCptD8;4.5;376;
Espetaria Barão;Bar e Grill;Bar e Grill;Esquina com - Avenida Paraíba, Rua 03, 1585 - St. Central, Gurupi - TO, 77410-060, Brasil;Aparecida de Goiânia;GO;+556333124968;;https://www.google.com/maps/search/?api=1&query=Espetaria%20Bar%C3%A3o&query_place_id=ChIJuxAQVA2VPpMRMuP_07o0cAI;4.8;1601;
Panificadora Roma;Restaurante;Restaurante;Av, Av. Juscelino Kubitscheck, 106 - S/N - Lote 107, Palmas - TO, 77006-070, Brasil;Aparecida de Goiânia;GO;+556332144815;https://www.instagram.com/romapanificadora_pmw?igsh=YzljYTk1ODg3Zg==;https://www.google.com/maps/search/?api=1&query=Panificadora%20Roma&query_place_id=ChIJKc9KTGvLJJMR1HQcias2s9s;4.3;2888;https://www.instagram.com/romapanificadora_pmw?igsh=yzljytk1odg3zg==
Yellow Fit Academia;Academia;Academia;Av. das Nações, 24 - 25 - Qd 24 - Jd Veneza, Aparecida de Goiânia - GO, 74958-017, Brasil;Aparecida de Goiânia;GO;+5562985316929;http://www.instagram.com/yellowfit.go;https://www.google.com/maps/search/?api=1&query=Yellow%20Fit%20Academia&query_place_id=ChIJvz-uZaH5XpMRDa7NbWzBMzU;4.5;220;http://www.instagram.com/yellowfit.go
Academia Champion Fit;Academia;Academia;Av. W-1, Qd. 36 - Lt. 07 - Sitios Santa Luzia, Aparecida de Goiânia - GO, 74922-460, Brasil;Aparecida de Goiânia;GO;+5562983385864;;https://www.google.com/maps/search/?api=1&query=Academia%20Champion%20Fit&query_place_id=ChIJdw5yUYX7XpMRyMGOf8Hkg_0;4.5;53;
West Center Academia;Academia;Academia;R. J-4, 347 - Mansões Paraíso, Aparecida de Goiânia - GO, 74952-060, Brasil;Aparecida de Goiânia;GO;+5562982036560;;https://www.google.com/maps/search/?api=1&query=West%20Center%20Academia&query_place_id=ChIJCWWbCCP6XpMRHGWpAoIWiOc;4.7;423;
Academia i9;Academia;Academia;Musculação, Dança, Loja fitness ,Aula de Lutas, Suplementos - Av. Diamante, Qd. 141 - Lt 14, 1720 - St. Pontal Sul, Aparecida de Goiânia - GO, 74955-220, Brasil;Aparecida de Goiânia;GO;+5562984075735;https://api.whatsapp.com/send?phone=5562984075735;https://www.google.com/maps/search/?api=1&query=Academia%20i9&query_place_id=ChIJB4P4Y7b7XpMRnYhhRwC490w;4.8;149;
Pró-Life Academia;Academia;Academia;Av. dos Buritis, Qd. 40 - Lt. 13 - Vila Alzira, Aparecida de Goiânia - GO, 74917-530, Brasil;Aparecida de Goiânia;GO;+556235497254;https://www.instagram.com/prolife_academia;https://www.google.com/maps/search/?api=1&query=Pr%C3%B3-Life%20Academia&query_place_id=ChIJh7j4xW76XpMRGvpu35YyZ1E;4.6;339;https://www.instagram.com/prolife_academia
FiveFit Academia;Sala de fitness;Sala de fitness;Av. Liberdade, SN - Quadra 218, Lote 23 e 24 - Jardim Buriti Sereno, Aparecida de Goiânia - GO, 74943-400, Brasil;Aparecida de Goiânia;GO;+5562981432737;https://fivefitacademia.com.br/;https://www.google.com/maps/search/?api=1&query=FiveFit%20Academia&query_place_id=ChIJUxJ2cF73XpMRLg9yUBa1AWo;4.8;402;
Churrascaria Boi Na Brasa;Churrascaria;Churrascaria;Zap (61)99671 - 0866Av. Bernardo Sayão, 3207 - St. Aeroporto, Guaraí - TO, 77700-000, Brasil;Aparecida de Goiânia;GO;+5563999948418;;https://www.google.com/maps/search/?api=1&query=Churrascaria%20Boi%20Na%20Brasa&query_place_id=ChIJizYQb525JpMR7yVPLR-gJB0;4.5;408;
Churrascaria Cometa;Churrascaria;Churrascaria;BR-153, Gurupi - TO, 77402-220, Brasil;Aparecida de Goiânia;GO;+556333141431;;https://www.google.com/maps/search/?api=1&query=Churrascaria%20Cometa&query_place_id=ChIJ5bb36AOVPpMRxq68h_E7Ul4;3.6;6103;
Boi na brasa;Restaurante;Restaurante;Av. Brasil, 2000 - Alto Paraná, Redenção - PA, 68550-325, Brasil;Aparecida de Goiânia;GO;+5594991334663;https://contatos-clique-aqui.my.canva.site/bnb;https://www.google.com/maps/search/?api=1&query=Boi%20na%20brasa&query_place_id=ChIJAVUYjgAI4JIR78Yhc68ztVM;4.3;786;
Churrascaria rota 153;Churrascaria;Churrascaria;Av. Pres Jk, 2, Barrolândia - TO, 77665-000, Brasil;Aparecida de Goiânia;GO;+5563999413255;;https://www.google.com/maps/search/?api=1&query=Churrascaria%20rota%20153&query_place_id=ChIJY3jbc6F9I5MR9ZsLVVv-mAI;3.2;1065;
Spaço Dhelta;Restaurante;Restaurante;R. David Campos, 2130 - Recanto das Águas, Cristino Castro - PI, 64920-000, Brasil;Aparecida de Goiânia;GO;+558935631001;;https://www.google.com/maps/search/?api=1&query=Spa%C3%A7o%20Dhelta&query_place_id=ChIJz_S25j8lfAcRnZ2NqyyU5Ws;4.3;278;
Restaurante Nova Opção;Restaurante;Restaurante;Av. Ceará, 1142 - St. Central, Gurupi - TO, 77410-050, Brasil;Aparecida de Goiânia;GO;+556333128398;;https://www.google.com/maps/search/?api=1&query=Restaurante%20Nova%20Op%C3%A7%C3%A3o&query_place_id=ChIJ8_CVCnOVPpMRiDxQ6Q6TiVQ;4.5;244;
Mil Sabores;Restaurante;Restaurante;Av. Sete de Setembro, 3072 - Centro, Conceição do Araguaia - PA, 68540-000, Brasil;Aparecida de Goiânia;GO;+559434211000;http://www.milsaboresalimentos.com.br/;https://www.google.com/maps/search/?api=1&query=Mil%20Sabores&query_place_id=ChIJfQnhrqHsmJIRLDgUcvjIJjc;4.4;172;
Coelho Café;Restaurante;Restaurante;R. Prof. Aguiar, Corrente - PI, 64980-000, Brasil;Aparecida de Goiânia;GO;+5589999340970;;https://www.google.com/maps/search/?api=1&query=Coelho%20Caf%C3%A9&query_place_id=ChIJ6x4upUk5M5MRyW_GUMRwquo;4.5;189;
Mamma Mia Massas ao Vivo e Pizzaria;Pizzaria;Pizzaria;Zap (61)99671 - 0866Av. São Paulo, 1496 - St. Central, Gurupi - TO, 77403-040, Brasil;Aparecida de Goiânia;GO;+556333016246;https://www.mammamiagpi.com.br/;https://www.google.com/maps/search/?api=1&query=Mamma%20Mia%20Massas%20ao%20Vivo%20e%20Pizzaria&query_place_id=ChIJPyFbMwaVPpMRYoY36jUuV7M;4.8;1664;
Restaurante Gereba;Restaurante;Restaurante;R. João de Pádua, 662 - Centro, Paraíso do Tocantins - TO, 77600-000, Brasil;Aparecida de Goiânia;GO;+556333611773;;https://www.google.com/maps/search/?api=1&query=Restaurante%20Gereba&query_place_id=ChIJeTSUltlPI5MRQ-Gtfea2wGg;4.4;147;
